bid;area;use;free_walls;lat;lon;dist2hp
2048;234.7037518;3;3;48.0644482;11.6216424;1991.934526
2049;217.1360541;3;3;48.0619435;11.62318623;2004.595352
2050;234.7045759;3;3;48.0642658;11.621647;1983.965301
2051;87.489251;3;3;48.06176753;11.62054125;1809.843864
2052;219.0568077;3;2;48.06194259;11.6229239;1985.753056
2053;241.0032005;3;3;48.06391922;11.62169254;1971.839208
2054;221.0594139;3;3;48.0619417;11.62266158;1966.924861
2055;240.9948481;3;3;48.06373636;11.62169542;1964.25843
2056;224.0756563;3;3;48.06342361;11.62158167;1943.475031
2057;224.0011714;3;3;48.0632436;11.621586;1936.574403
2058;230.8238127;3;3;48.06237865;11.6242082;2091.198614
2059;248.4327162;3;3;48.06292912;11.62161822;1926.688971
2060;224.1852897;3;3;48.06266781;11.62434735;2110.42986
2061;213.8139812;3;3;48.06167395;11.62191505;1905.265584
2062;230.8654667;3;3;48.062379;11.62448312;2110.873203
2063;248.9830694;3;3;48.06292638;11.62189428;1945.958768
2064;235.8938845;3;3;48.062108;11.6239741;2066.084602
2065;235.8083052;3;3;48.06210835;11.62425035;2085.919182
2066;242.9540604;0;3;48.06244245;11.6216631;1912.203575
2067;242.954602;3;2;48.062443;11.6219325;1931.303777
2068;242.9541489;3;3;48.06244355;11.6222019;1950.42371
2069;87.48935873;3;2;48.06170367;11.62054735;1808.236884
2070;151.0166323;3;2;48.06114155;11.6215515;1863.87831
2071;152.7387884;3;2;48.061138;11.6216929;1874.006965
2072;156.06388;3;3;48.0611344;11.62183665;1884.308914
2073;156.4928405;3;3;48.0611451;11.62140835;1853.62787
2074;87.57882148;3;3;48.0616398;11.62055335;1806.649265
2075;68.31670247;3;3;48.06502738;11.62162019;2017.873601
2076;68.36117855;3;2;48.06500575;11.6220649;2046.664135
2077;68.36119374;3;3;48.06499745;11.6221526;2052.164648
2078;63.46727417;3;3;48.06475576;11.62163293;2005.649324
2079;62.57329682;3;2;48.06474714;11.62171837;2011.003138
2080;63.33131191;3;2;48.06475266;11.62180737;2017.269482
2081;65.3329526;3;2;48.06474375;11.62189551;2022.801128
2082;75.36599408;3;3;48.06529003;11.62162298;2031.057268
2083;63.35416344;3;2;48.0647457;11.6219858;2028.994601
2084;77.40209438;3;2;48.06528174;11.62171188;2036.559833
2085;61.81596417;3;3;48.0647371;11.62207095;2034.350463
2086;77.37382707;3;2;48.06528511;11.62180444;2042.893831
2087;75.2929658;3;2;48.0652768;11.62189335;2048.409147
2088;68.3707594;3;2;48.0650191;11.62170795;2023.349282
2089;77.22281148;3;2;48.06526852;11.62198217;2053.926301
2090;69.00810887;3;2;48.06523991;11.62206722;2058.198186
2091;67.51389552;3;3;48.06523169;11.62215492;2063.661148
2092;68.37076041;3;2;48.0650197;11.62179765;2029.392017
2093;68.97139905;3;2;48.06501136;11.62188584;2034.905155
2094;69.00115223;3;2;48.06501407;11.62197677;2041.142082
2095;74.51917698;3;2;48.0679684;11.61366225;1720.436993
2096;236.7850797;3;3;48.06830932;11.61411756;1771.23474
2097;74.64275563;3;3;48.06796722;11.61374401;1724.669858
2098;72.29697201;3;3;48.06822377;11.61309681;1711.319073
2099;236.7087265;3;3;48.06846905;11.61412125;1784.020876
2100;83.6174632;3;3;48.06821915;11.6133649;1724.757421
2101;72.29696709;3;2;48.06822433;11.61301599;1707.22522
2102;225.2368538;3;3;48.0681975;11.61640507;1887.539694
2103;264.1219102;3;3;48.06870555;11.61412985;1803.270313
2104;83.66259658;3;2;48.06821886;11.61345783;1729.549668
2105;72.29696217;3;2;48.06822487;11.61293521;1703.144038
2106;225.2001786;3;3;48.06817875;11.6166646;1900.818169
2107;264.1195074;3;3;48.06888505;11.614134;1817.876095
2108;83.661981;3;2;48.06821859;11.61355077;1734.35928
2109;72.26281132;3;3;48.0682254;11.6128544;1699.071465
2110;176.0701961;3;4;48.06814704;11.61701575;1918.498191
2111;238.8106901;3;3;48.06929869;11.61414432;1851.952933
2112;277.8396629;3;3;48.06885538;11.61489864;1855.334395
2113;74.51915273;3;3;48.0679732;11.61333515;1703.622311
2114;83.66260847;3;2;48.06821836;11.61364373;1739.186303
2115;70.13989766;3;3;48.06849558;11.61309844;1733.460147
2116;238.8098669;3;3;48.06947811;11.61414998;1866.951779
2117;83.61773575;3;3;48.06821805;11.61373665;1744.019899
2118;70.17151076;3;2;48.0684963;11.61301985;1729.545641
2119;80.31332871;3;3;48.06849627;11.61337131;1747.395344
2120;70.21771035;3;2;48.06849706;11.61294123;1725.643607
2121;80.2273485;3;2;48.06849593;11.61346464;1752.143173
2122;70.17092073;3;3;48.0684978;11.6128626;1721.750778
2123;80.31334048;3;2;48.06849557;11.61355801;1756.90723
2124;65.76820448;3;3;48.06875425;11.6131048;1754.996004
2125;80.22736025;3;2;48.06849523;11.61365134;1761.684385
2126;65.85323225;3;2;48.0687551;11.61302565;1751.112008
2127;80.31335225;3;3;48.06849487;11.61374471;1766.47754
2128;65.76819492;3;2;48.06875595;11.6129465;1747.239305
2129;80.80540089;3;3;48.06874735;11.6133775;1768.138453
2130;65.85131655;3;3;48.06875675;11.61286735;1743.37382
2131;80.89201382;3;2;48.06874715;11.61347085;1772.844882
2132;75.98293131;3;3;48.0690066;11.6131186;1776.578519
2133;80.76695699;3;2;48.06874693;11.61356419;1777.563681
2134;75.98118596;3;2;48.06900695;11.6130371;1772.582313
2135;277.9061417;3;3;48.0686581;11.6148607;1837.87063
2136;74.61032569;3;2;48.067972;11.6134169;1707.807541
2137;246.8103449;3;3;48.06943444;11.61498592;1905.910818
2138;80.81461745;3;2;48.0687467;11.61365755;1782.297898
2139;76.01582372;3;2;48.06900732;11.61295559;1768.599723
2140;80.72809873;3;3;48.0687465;11.6137509;1787.048319
2141;75.96903451;3;3;48.06900769;11.61287413;1764.630084
2142;88.15299877;3;3;48.0689994;11.61338135;1789.040374
2143;69.101501;3;3;48.06928815;11.61311945;1800.159555
2144;88.05628796;3;2;48.06899865;11.6134741;1793.617362
2145;69.10066775;3;2;48.0692885;11.61303795;1796.216298
2146;88.05803548;3;2;48.0689979;11.6135668;1798.206772
2147;69.10149204;3;2;48.06928885;11.61295645;1792.284958
2148;88.05630215;3;2;48.06899715;11.6136595;1802.810986
2149;69.1006588;3;3;48.0692892;11.61287495;1788.365613
2150;88.15302716;3;3;48.0689964;11.61375225;1807.432421
2151;80.24510727;3;3;48.06956955;11.61313155;1824.502575
2152;78.73120647;3;3;48.06930362;11.61339341;1814.890026
2153;80.21174436;3;2;48.06956987;11.61305006;1820.607863
2154;78.64638849;3;2;48.06930278;11.61348614;1819.394797
2155;80.17755269;3;2;48.0695702;11.61296855;1816.724587
2156;78.60715273;3;2;48.06930195;11.61357885;1823.9153
2157;80.17754757;3;3;48.0695705;11.61288705;1812.851482
2158;74.61033177;3;2;48.0679708;11.6134987;1712.006869
2159;246.8658293;3;3;48.06925894;11.61495107;1890.054971
2160;78.64640138;3;2;48.06930112;11.61367156;1828.450749
2161;69.10074772;3;3;48.06985595;11.61314775;1849.678096
2162;78.68399249;3;3;48.0693003;11.61376425;1833.000321
2163;69.09991447;3;2;48.0698563;11.61306625;1845.835059
2164;78.68594593;3;3;48.06958405;11.6133979;1838.625123
2165;69.10073876;3;2;48.06985665;11.61298475;1842.004039
2166;78.76907748;3;2;48.0695832;11.61349065;1843.07221
2167;69.09990553;3;3;48.069857;11.61290325;1838.185113
2168;78.6859589;3;2;48.06958235;11.6135834;1847.534469
2169;266.2697215;3;3;48.06789756;11.61410773;1738.658707
2170;78.68422497;3;2;48.0695815;11.6136761;1852.009334
2171;78.68423139;3;3;48.0695807;11.6137688;1856.503306
2172;78.68377517;3;3;48.0698687;11.6134061;1863.117198
2173;78.64623879;3;2;48.06986788;11.61349879;1867.505971
2174;78.68830487;3;2;48.06986702;11.61359153;1871.909292
2175;74.61033783;3;2;48.0679696;11.6135805;1716.217595
2176;78.64554733;3;2;48.06986618;11.61368424;1876.327951
2177;78.606312;3;3;48.06986535;11.61377695;1880.762765
2178;266.2689746;3;3;48.06807593;11.61411154;1752.673645
2179;142.7635685;3;2;48.06764444;11.61407316;1717.385338
2180;208.1860895;3;3;48.06743305;11.6129384;1640.209299
2181;177.9104256;3;3;48.0671829;11.61407825;1682.893969
2182;218.9988509;3;2;48.06763075;11.61381729;1702.500656
2183;177.7216225;3;3;48.06688526;11.61421088;1668.383716
2184;177.7768806;3;3;48.06721475;11.61343315;1649.90149
2185;208.1051354;3;2;48.06756283;11.61294044;1650.501303
2186;177.9087008;3;3;48.0669171;11.6135658;1634.736646
2187;163.1917817;3;3;48.06742655;11.6141081;1702.779548
2188;177.8459923;3;2;48.06721162;11.61359406;1658.426007
2189;208.1867913;3;3;48.0676926;11.6129425;1660.856203
2190;177.9087318;3;2;48.066914;11.6137267;1643.42038
2191;163.2336539;3;2;48.06755266;11.61411138;1712.486672
2192;179.1958539;3;2;48.06720849;11.61375553;1667.023776
2193;219.0600822;3;3;48.06763627;11.61333839;1677.30146
2194;179.1380927;3;2;48.06691088;11.61388818;1652.176543
2195;179.1384715;3;2;48.06718603;11.61391678;1674.20378
2196;219.0601313;3;2;48.06763353;11.61357781;1689.853249
2197;179.1402599;3;2;48.06688837;11.6140494;1659.537746
2198;66.0619816;3;2;48.06772415;11.61471135;1758.282999
2199;66.18694136;3;2;48.0676764;11.6147024;1754.211574
2200;66.05048406;3;3;48.06777185;11.6147203;1762.357507
2201;294.6776654;3;3;48.06755655;11.61592455;1813.990971
2202;282.7018739;3;3;48.06698655;11.61642443;1803.16193
2203;269.676612;3;3;48.0669361;11.61663685;1812.297277
2204;412.2463755;3;3;48.06665267;11.61584071;1746.033207
2205;210.3063687;3;3;48.06688677;11.61703486;1832.701419
2206;234.3093593;3;3;48.06685315;11.6172232;1841.773422
2207;411.5851218;3;2;48.06686826;11.61591598;1765.193677
2208;66.14756609;3;2;48.0674855;11.61466665;1738.005466
2209;66.02280925;3;2;48.06743775;11.6146577;1733.96897
2210;66.01143198;3;3;48.06739005;11.61464875;1729.943302
2211;66.03667674;3;2;48.06758095;11.61468452;1746.094237
2212;66.036737;3;2;48.06753325;11.61467558;1742.047981
2213;66.03661667;3;2;48.06762865;11.61469348;1750.148739
2214;294.7692687;3;3;48.06735394;11.61588332;1797.201757
2215;265.4948715;3;2;48.06714209;11.61473958;1716.871496
2216;225.9922588;3;2;48.06715102;11.61496107;1730.047873
2217;243.1044867;3;2;48.06713465;11.615208;1742.921563
2218;387.4570957;3;2;48.06707866;11.61547077;1754.002903
2219;233.7283802;3;3;48.0668475;11.6147716;1697.482546
2220;235.7369521;3;2;48.06689619;11.61543198;1738.93257
2221;235.9352974;3;3;48.06675156;11.61538081;1725.87809
2222;220.1496343;3;2;48.06699179;11.61474405;1706.253402
2223;305.3014577;3;3;48.06613228;11.61961793;1945.736574
2224;310.202999;3;2;48.06618865;11.61929585;1928.545643
2225;257.6063877;3;2;48.06594555;11.61867083;1874.707729
2226;337.1010478;3;2;48.06624052;11.6189666;1910.803105
2227;327.3157662;3;2;48.06615918;11.61864138;1885.48904
2228;107.4802559;3;3;48.06687745;11.61806405;1894.225527
2229;195.5407467;3;3;48.06680605;11.6199952;2009.248264
2230;215.8181721;3;2;48.06693439;11.62005455;2020.695778
2231;220.3098941;3;3;48.06653799;11.61977637;1979.49946
2232;193.4521514;3;3;48.06706376;11.62010669;2031.801535
2233;243.7786991;3;3;48.0665026;11.61997223;1989.789676
2234;107.4796664;3;3;48.0668582;11.61817183;1899.566378
2235;108.6139225;3;3;48.06682;11.61837476;1909.554874
2236;108.4474887;3;3;48.06680045;11.61848407;1915.031959
2237;122.926141;3;3;48.06712764;11.61860771;1943.373747
2238;72.62930555;3;3;48.06710444;11.61872482;1949.034358
2239;82.72911385;3;3;48.06705455;11.61892475;1958.107198
2240;82.64584835;3;3;48.06703935;11.6190185;1962.906822
2241;197.4163028;3;3;48.06689084;11.61957831;1988.327175
2242;193.575902;3;2;48.06701669;11.61963981;1999.873851
2243;186.91384;3;3;48.06714123;11.61968724;2010.509324
2244;119.4426143;3;4;48.0653619;11.6253852;2288.090462
2245;114.3520081;3;4;48.06542942;11.6246281;2239.685164
2246;65.94880445;3;3;48.06488103;11.62513794;2250.030209
2247;64.92572502;3;2;48.06517386;11.62518519;2266.04929
2248;113.2877666;3;4;48.06660437;11.62484209;2311.222936
2249;64.93027697;3;2;48.06518027;11.62509641;2260.266104
2250;64.97517031;3;2;48.06519735;11.62501245;2255.292245
2251;65.04594042;3;2;48.06520745;11.6249252;2249.789527
2252;62.59333082;3;2;48.06522425;11.62484269;2244.917292
2253;62.61072759;3;2;48.06523223;11.6247579;2239.498439
2254;63.66245526;3;2;48.06524881;11.62467632;2234.693674
2255;63.64852671;3;2;48.06525373;11.62458868;2228.953889
2256;64.14613474;3;3;48.06527053;11.62450609;2224.103973
2257;69.2780003;3;2;48.06489725;11.62505664;2245.14268
2258;102.6490351;3;3;48.06590225;11.6254891;2320.004636
2259;102.4754338;3;3;48.0659673;11.62550362;2324.059237
2260;96.33514932;3;3;48.06614055;11.6255376;2334.620079
2261;96.35260755;3;3;48.06615191;11.62540758;2326.434997
2262;69.2956137;3;2;48.0649328;11.62498179;2241.544298
2263;89.9968402;3;3;48.06601157;11.62489516;2285.257003
2264;65.89876906;3;3;48.06494906;11.62490053;2236.678467
2265;90.11617298;3;3;48.06600225;11.6250007;2291.890187
2266;112.7701889;3;3;48.06619447;11.62485111;2291.248188
2267;64.09583345;3;3;48.0651569;11.6252686;2271.005234
2268;112.7702312;3;3;48.06618033;11.62499369;2300.083857
2269;71.45568521;3;2;48.06651355;11.62414885;2260.735548
2270;71.36077907;3;2;48.06651535;11.6240737;2255.871828
2271;71.4607283;3;2;48.0665172;11.62399855;2251.014155
2272;71.3607663;3;2;48.06651905;11.6239234;2246.159967
2273;71.45565982;3;2;48.06652085;11.62384825;2241.306676
2274;71.4556535;3;2;48.06652265;11.62377305;2236.453614
2275;71.36074738;3;2;48.06652445;11.6236979;2231.607383
2276;229.6034081;3;3;48.06624265;11.6228998;2164.3738
2277;229.5124702;3;3;48.0662363;11.62313655;2179.616558
2278;71.45564085;3;3;48.06652625;11.62362275;2226.764715
2279;68.01612669;3;3;48.06673035;11.6240419;2265.030291
2280;68.01612076;3;2;48.06673235;11.6239737;2260.663894
2281;68.01611481;3;2;48.06673435;11.6239055;2256.300524
2282;68.10918495;3;2;48.0667363;11.62383725;2251.934267
2283;68.01610307;3;2;48.06673825;11.623769;2247.571066
2284;68.01609714;3;2;48.06674025;11.6237008;2243.216874
2285;68.01609121;3;3;48.06674225;11.6236326;2238.865781
2286;71.45570418;3;3;48.06650815;11.62437435;2275.350491
2287;65.71929142;3;3;48.06694329;11.62404757;2276.740272
2288;228.5079995;3;3;48.0659092;11.6228421;2143.303034
2289;71.36079799;3;2;48.06650995;11.6242992;2270.476552
2290;65.6719607;3;2;48.0669451;11.62397935;2272.386197
2291;65.71928037;3;2;48.06694691;11.62391113;2268.035185
2292;65.69590246;3;2;48.06694868;11.6238429;2263.683985
2293;65.72697747;3;2;48.06695045;11.6237747;2259.338855
2294;65.72697199;3;2;48.06695225;11.6237065;2254.997921
2295;65.7269665;3;3;48.06695405;11.6236383;2250.660117
2296;228.483955;3;3;48.06589255;11.62310228;2159.705006
2297;71.45569153;3;2;48.06651175;11.62422405;2265.605997
2298;112.8423553;3;2;48.06410467;11.62832907;2442.052273
2299;108.6779821;3;2;48.06406109;11.62841499;2446.572121
2300;110.7955106;3;2;48.06402114;11.62849666;2450.9367
2301;110.9460194;3;2;48.06397787;11.62858306;2455.536387
2302;111.2013088;3;2;48.06393643;11.62866493;2459.895816
2303;301.9725803;3;3;48.06434438;11.62767066;2404.472122
2304;112.060411;3;3;48.06389521;11.62875325;2464.735722
2305;345.8691903;3;2;48.06461609;11.62819984;2451.836772
2306;266.8730987;3;2;48.06480873;11.62816957;2457.14816
2307;225.1823769;3;2;48.06419025;11.62758644;2392.827512
2308;267.5585065;3;3;48.06498775;11.62817108;2464.30607
2309;328.1782815;3;3;48.0640353;11.62769035;2394.498659
2310;107.7016469;3;3;48.0641446;11.62824649;2437.655045
2311;82.47458132;3;3;48.06369598;11.62848886;2439.202053
2312;76.59495975;3;2;48.06383924;11.62816855;2421.369722
2313;76.7871946;3;2;48.0638847;11.62812281;2419.711384
2314;77.48585904;3;2;48.06392381;11.62806975;2417.326195
2315;107.1122911;3;3;48.06395322;11.62798405;2412.303742
2316;76.20681115;3;2;48.0637416;11.6284393;2437.22379
2317;76.53150053;3;2;48.06377095;11.62837685;2433.789614
2318;75.93379295;3;2;48.06380016;11.62831441;2430.360196
2319;76.39618613;3;2;48.06382152;11.62824369;2426.081516
2320;132.5684056;3;3;48.06339231;11.62757951;2364.408999
2321;121.6483418;3;3;48.06337671;11.62746408;2355.67908
2322;1328.889373;0;3;48.07161098;11.61687113;2178.885899
2323;188.2324506;3;3;48.07121035;11.61642647;2123.613735
2324;190.0430599;3;3;48.07119098;11.6166576;2133.628268
2325;188.2327382;3;3;48.07115625;11.61710883;2153.699731
2326;189.9547163;3;3;48.07113685;11.61733992;2163.981603
2327;188.2812517;3;3;48.07111055;11.6176584;2178.334202
2328;189.9549578;3;3;48.07109115;11.61788952;2188.829463
2329;60.84715743;3;4;48.07016977;11.61441732;1937.616097
2330;75.28827552;3;3;48.06292058;11.62689499;2300.339668
2331;74.95299803;3;3;48.06293913;11.62669274;2286.475126
2332;75.05853449;3;3;48.06295005;11.6265928;2279.686483
2333;75.25622129;3;3;48.0629082;11.6269962;2307.187022
2334;63.46856949;3;3;48.06371475;11.62491485;2187.482215
2335;63.46864103;3;2;48.06365635;11.62492035;2185.679307
2336;63.36046254;3;2;48.063598;11.62492585;2183.896151
2337;63.46878396;3;2;48.06353965;11.62493135;2182.130909
2338;63.4688555;3;3;48.06348125;11.62493685;2180.381803
2339;60.66769851;3;3;48.063336;11.62493745;2175.186416
2340;60.67804637;3;2;48.0632764;11.62494435;2173.555944
2341;60.66783819;3;2;48.0632168;11.62495125;2171.944595
2342;55.06700424;3;2;48.06315996;11.62495772;2170.417784
2343;67.87316954;3;2;48.06309844;11.62494206;2167.178679
2344;60.66804984;3;3;48.0630353;11.62494925;2165.523164
2345;79.44087813;3;4;48.06499367;11.61487337;1579.507436
2346;76.65502599;3;3;48.06499374;11.61407532;1530.544788
2347;95.5412535;3;4;48.06485227;11.61629871;1660.403362
2348;119.0136276;3;4;48.06514085;11.61431472;1554.559371
2349;76.64456135;3;3;48.06500198;11.61390467;1520.703327
2350;76.61204;3;2;48.06499785;11.61399;1525.618275
2351;419.764957;3;3;48.06530333;11.61581625;1657.066225
2352;207.05563;3;3;48.06463242;11.61578348;1614.885615
2353;157.6307771;3;3;48.06458717;11.61624724;1641.903138
2354;223.030018;3;4;48.06180975;11.6268902;2268.082241
2355;115.7556571;3;3;48.06166702;11.62673985;2253.52223
2356;131.8016436;3;4;48.0614408;11.6260015;2194.238437
2357;152.7107463;3;4;48.06133463;11.62560714;2162.95962
2358;74.42907796;3;4;48.06129904;11.6258146;2177.187796
2359;107.5942051;3;3;48.06161804;11.62603653;2201.240823
2360;84.97839009;3;3;48.06160715;11.62613689;2208.24374
2361;297.9317329;3;4;48.0616638;11.62570723;2178.552463
2362;474.9778992;3;4;48.06317565;11.6150453;1487.466969
2363;223.0153629;0;4;48.06317714;11.61461207;1458.904256
2364;62.68178851;3;2;48.06948351;11.60941937;1651.029606
2365;757.9589973;3;4;48.06760126;11.62045775;2086.734159
2366;166.3397691;3;4;48.07404635;11.60216032;1923.858693
2367;352.0242125;3;3;48.05842911;11.61853049;1589.823834
2368;263.3175553;3;3;48.05598568;11.62103461;1773.160175
2369;263.4347276;3;3;48.055953;11.62079118;1755.304441
2370;246.0370114;3;3;48.05618597;11.62071514;1748.023639
2371;246.0369021;3;3;48.05621753;11.62094226;1764.740173
2372;109.3790202;3;3;48.05950214;11.61928106;1660.849232
2373;88.42779407;3;2;48.05889184;11.61839138;1585.302597
2374;88.427814;3;2;48.05887716;11.61831302;1579.299796
2375;88.38162082;3;2;48.05886245;11.6182347;1573.300156
2376;88.42785419;3;2;48.05884774;11.61815638;1567.301004
2377;88.42787412;3;2;48.05883306;11.61807802;1561.299653
2378;88.38168091;3;3;48.05881835;11.6179997;1555.301489
2379;88.44642633;3;2;48.058936;11.6186264;1603.310755
2380;88.48221513;3;2;48.05892127;11.61854808;1597.309144
2381;88.42777391;3;2;48.05890656;11.61846972;1591.304762
2382;281.1531874;3;4;48.05776775;11.6223961;1872.320559
2383;142.297908;3;3;48.05847905;11.6177291;1530.934207
2384;140.185609;3;2;48.0585096;11.61787988;1542.466662
2385;4782.208355;0;3;48.07778268;11.61829171;2785.693948
2386;226.0341212;3;2;48.06257501;11.61264212;1297.821455
2387;263.3119383;3;3;48.06271304;11.61337537;1353.294244
2388;75.61399195;3;2;48.062818;11.61279115;1320.517921
2389;51.70023291;3;4;48.06430887;11.61419721;1495.566991
2390;75.715767;3;2;48.0628224;11.6127174;1315.952311
2391;75.61397119;3;2;48.0628268;11.61264365;1311.394037
2392;76.02789486;3;2;48.0628312;11.61256975;1306.833175
2393;74.37235634;3;2;48.06281365;11.61286425;1325.050918
2394;187.7807879;3;4;48.06345687;11.61334946;1392.010554
2395;96.76201157;3;3;48.06286485;11.61248755;1303.351622
2396;95.18101842;3;3;48.06283565;11.61295225;1331.976546
2397;106.413493;3;4;48.06297192;11.6129034;1336.184103
2398;220.3264313;3;4;48.06439991;11.61446531;1517.856762
2399;845.9730349;0;2;48.05511067;11.60925045;916.5348844
2400;295.0154054;0;3;48.05610667;11.60723314;747.7533591
2401;289.874621;0;3;48.05609595;11.6076514;778.7977549
2402;231.3047132;0;4;48.05604398;11.61078358;1011.232081
2403;172.7081283;3;3;48.07128724;11.61557136;2087.840499
2404;179.4095451;3;3;48.07130486;11.61535732;2078.963396
2405;188.2690187;3;3;48.07115483;11.61496473;2047.338539
2406;189.8503591;3;3;48.07130912;11.61499501;2061.948707
2407;53.04509572;0;3;48.06799309;11.61781815;1953.984383
2408;190.0462389;3;4;48.06647488;11.61885766;1918.049684
2409;213.9956311;3;3;48.0580398;11.62249688;1881.340981
2410;239.8825756;3;3;48.05797748;11.62206672;1848.93278
2411;268.3825366;3;4;48.0578111;11.62283643;1905.322959
2412;367.7861393;3;4;48.0582167;11.6245691;2036.72789
2413;239.7763053;3;3;48.0580566;11.6227536;1900.555235
2414;281.0751091;3;4;48.05772582;11.62193592;1837.851907
2415;55.24121049;3;4;48.05758305;11.6203795;1721.313666
2416;172.0306696;3;4;48.05793997;11.62134169;1794.736274
2417;217.6324824;3;3;48.05760706;11.62084433;1756.037334
2418;199.0882723;3;3;48.05749632;11.62155393;1808.530057
2419;213.5242546;3;3;48.05750827;11.62054433;1733.333658
2420;217.5698305;3;3;48.05744368;11.62030584;1715.367334
2421;213.5302867;3;3;48.05734622;11.62124998;1785.501015
2422;213.492767;3;3;48.05765559;11.62109122;1774.625077
2423;217.6117926;3;3;48.05729772;11.62100317;1767.014524
2424;209.401328;3;3;48.05766367;11.62148844;1804.24961
2425;213.4945226;3;3;48.05721209;11.62066662;1741.808096
2426;217.581011;3;3;48.05716355;11.62041976;1723.360924
2427;154.9722242;0;4;48.0569013;11.60906885;877.2985661
2428;55.21135431;3;3;48.06090331;11.6209083;1810.976249
2429;545.8160615;2;4;48.06076513;11.62157349;1855.720802
2430;61.52314571;1;2;48.0590761;11.62462982;2049.499617
2431;7645.105206;1;3;48.05874006;11.6246603;2048.007189
2432;86.0310322;3;3;48.0745141;11.6085484;2114.706132
2433;86.09740292;3;2;48.0745134;11.60841875;2110.822892
2434;86.08513168;3;3;48.07451267;11.60828909;2106.973854
2435;116.8916964;3;2;48.06875967;11.61002325;1610.351486
2436;449.6932126;2;3;48.05679465;11.61099511;1021.141802
2437;354.5698336;0;3;48.05609098;11.60806919;809.7344521
