Unterchaching_mod;;;;;;;;;;;;;;;;;;;;;;;
bid;footprint_area;use;free_walls;lat;lon;dist_to_heat_source;NUTS_0;NUTS_1;NUTS_2;NUTS_3;year_class;size_class;ref_level_roof;ref_level_wall;ref_level_floor;ref_level_window;floors;area_corr_factor;storey_area;heated_area;dwellings;dwelling_size;occupants
2358;74.429;3;4;48.061;11.626;2177.188;;;;;;;;;;;;;;;;;
2359;107.594;3;3;48.062;11.626;2201.241;;;;;;;;;;;;;;;;;
2360;84.978;3;3;48.062;11.626;2208.244;;;;;;;;;;;;;;;;;
2361;297.932;3;4;48.062;11.626;2178.552;;;;;;;;;;;;;;;;;
2362;474.978;3;4;48.063;11.615;1487.467;;;;;;;;;;;;;;;;;
2363;223.015;0;4;48.063;11.615;1458.904;;;;;;;;;;;;;;;;;
2364;62.682;3;2;48.069;11.609;1651.030;;;;;;;;;;;;;;;;;
2365;757.959;3;4;48.068;11.620;2086.734;;;;;;;;;;;;;;;;;
2366;166.340;3;4;48.074;11.602;1923.859;;;;;;;;;;;;;;;;;
2367;352.024;3;3;48.058;11.619;1589.824;;;;;;;;;;;;;;;;;
2368;263.318;3;3;48.056;11.621;1773.160;;;;;;;;;;;;;;;;;
2369;263.435;3;3;48.056;11.621;1755.304;;;;;;;;;;;;;;;;;
2370;246.037;3;3;48.056;11.621;1748.024;;;;;;;;;;;;;;;;;
2371;246.037;3;3;48.056;11.621;1764.740;;;;;;;;;;;;;;;;;
2372;109.379;3;3;48.060;11.619;1660.849;;;;;;;;;;;;;;;;;
2373;88.428;3;2;48.059;11.618;1585.303;;;;;;;;;;;;;;;;;
2374;88.428;3;2;48.059;11.618;1579.300;;;;;;;;;;;;;;;;;
2375;88.382;3;2;48.059;11.618;1573.300;;;;;;;;;;;;;;;;;
2376;88.428;3;2;48.059;11.618;1567.301;;;;;;;;;;;;;;;;;
2377;88.428;3;2;48.059;11.618;1561.300;;;;;;;;;;;;;;;;;
2378;88.382;3;3;48.059;11.618;1555.301;;;;;;;;;;;;;;;;;
2379;88.446;3;2;48.059;11.619;1603.311;;;;;;;;;;;;;;;;;
2380;88.482;3;2;48.059;11.619;1597.309;;;;;;;;;;;;;;;;;
2381;88.428;3;2;48.059;11.618;1591.305;;;;;;;;;;;;;;;;;
2382;281.153;3;4;48.058;11.622;1872.321;;;;;;;;;;;;;;;;;
2383;142.298;3;3;48.058;11.618;1530.934;;;;;;;;;;;;;;;;;
2384;140.186;3;2;48.059;11.618;1542.467;;;;;;;;;;;;;;;;;
2385;4782.208;0;3;48.078;11.618;2785.694;;;;;;;;;;;;;;;;;
2386;226.034;3;2;48.063;11.613;1297.821;;;;;;;;;;;;;;;;;
2387;263.312;3;3;48.063;11.613;1353.294;;;;;;;;;;;;;;;;;
2388;75.614;3;2;48.063;11.613;1320.518;;;;;;;;;;;;;;;;;
2389;51.700;3;4;48.064;11.614;1495.567;;;;;;;;;;;;;;;;;
2390;75.716;3;2;48.063;11.613;1315.952;;;;;;;;;;;;;;;;;
2391;75.614;3;2;48.063;11.613;1311.394;;;;;;;;;;;;;;;;;
2392;76.028;3;2;48.063;11.613;1306.833;;;;;;;;;;;;;;;;;
2393;74.372;3;2;48.063;11.613;1325.051;;;;;;;;;;;;;;;;;
2394;187.781;3;4;48.063;11.613;1392.011;;;;;;;;;;;;;;;;;
2395;96.762;3;3;48.063;11.612;1303.352;;;;;;;;;;;;;;;;;
2396;95.181;3;3;48.063;11.613;1331.977;;;;;;;;;;;;;;;;;
2397;106.413;3;4;48.063;11.613;1336.184;;;;;;;;;;;;;;;;;
2398;220.326;3;4;48.064;11.614;1517.857;;;;;;;;;;;;;;;;;
2399;845.973;0;2;48.055;11.609;916.535;;;;;;;;;;;;;;;;;
2400;295.015;0;3;48.056;11.607;747.753;;;;;;;;;;;;;;;;;
2401;289.875;0;3;48.056;11.608;778.798;;;;;;;;;;;;;;;;;
2402;231.305;0;4;48.056;11.611;1011.232;;;;;;;;;;;;;;;;;
2403;172.708;3;3;48.071;11.616;2087.840;;;;;;;;;;;;;;;;;
2404;179.410;3;3;48.071;11.615;2078.963;;;;;;;;;;;;;;;;;
2405;188.269;3;3;48.071;11.615;2047.339;;;;;;;;;;;;;;;;;
2406;189.850;3;3;48.071;11.615;2061.949;;;;;;;;;;;;;;;;;
2407;53.045;0;3;48.068;11.618;1953.984;;;;;;;;;;;;;;;;;
2408;190.046;3;4;48.066;11.619;1918.050;;;;;;;;;;;;;;;;;
2409;213.996;3;3;48.058;11.622;1881.341;;;;;;;;;;;;;;;;;
2410;239.883;3;3;48.058;11.622;1848.933;;;;;;;;;;;;;;;;;
2411;268.383;3;4;48.058;11.623;1905.323;;;;;;;;;;;;;;;;;
2412;367.786;3;4;48.058;11.625;2036.728;;;;;;;;;;;;;;;;;
2413;239.776;3;3;48.058;11.623;1900.555;;;;;;;;;;;;;;;;;
2414;281.075;3;4;48.058;11.622;1837.852;;;;;;;;;;;;;;;;;
2415;55.241;3;4;48.058;11.620;1721.314;;;;;;;;;;;;;;;;;
2416;172.031;3;4;48.058;11.621;1794.736;;;;;;;;;;;;;;;;;
2417;217.632;3;3;48.058;11.621;1756.037;;;;;;;;;;;;;;;;;
2418;199.088;3;3;48.057;11.622;1808.530;;;;;;;;;;;;;;;;;
2419;213.524;3;3;48.058;11.621;1733.334;;;;;;;;;;;;;;;;;
2420;217.570;3;3;48.057;11.620;1715.367;;;;;;;;;;;;;;;;;
2421;213.530;3;3;48.057;11.621;1785.501;;;;;;;;;;;;;;;;;
2422;213.493;3;3;48.058;11.621;1774.625;;;;;;;;;;;;;;;;;
2423;217.612;3;3;48.057;11.621;1767.015;;;;;;;;;;;;;;;;;
2424;209.401;3;3;48.058;11.621;1804.250;;;;;;;;;;;;;;;;;
2425;213.495;3;3;48.057;11.621;1741.808;;;;;;;;;;;;;;;;;
2426;217.581;3;3;48.057;11.620;1723.361;;;;;;;;;;;;;;;;;
2427;154.972;0;4;48.057;11.609;877.299;;;;;;;;;;;;;;;;;
2428;55.211;3;3;48.061;11.621;1810.976;;;;;;;;;;;;;;;;;
2429;545.816;2;4;48.061;11.622;1855.721;;;;;;;;;;;;;;;;;
2430;61.523;1;2;48.059;11.625;2049.500;;;;;;;;;;;;;;;;;
2431;7645.105;1;3;48.059;11.625;2048.007;;;;;;;;;;;;;;;;;
2432;86.031;3;3;48.075;11.609;2114.706;;;;;;;;;;;;;;;;;
2433;86.097;3;2;48.075;11.608;2110.823;;;;;;;;;;;;;;;;;
2434;86.085;3;3;48.075;11.608;2106.974;;;;;;;;;;;;;;;;;
2435;116.892;3;2;48.069;11.610;1610.351;;;;;;;;;;;;;;;;;
2436;449.693;2;3;48.057;11.611;1021.142;;;;;;;;;;;;;;;;;
2437;354.570;0;3;48.056;11.608;809.734;;;;;;;;;;;;;;;;;
